Candidate_ID,Resume_Text,Skills,Education,Experience_Years,Job_ID,Job_Title,Required_Skills,Job_Fit_Score,Outcome
Candidate_177,"Experienced professional skilled in Scrum, React, Java.","Scrum, React, Java",M.Sc,11,Job_457,Machine Learning Engineer,"Leadership, Python, React, Machine Learning, C++",0.52,Shortlisted
Candidate_568,"Experienced professional skilled in Deep Learning, C++, Leadership, Communication, Node.js, Machine Learning.","Deep Learning, C++, Leadership, Communication, Node.js, Machine Learning",MBA,1,Job_56,Machine Learning Engineer,"SQL, Deep Learning, Project Management",0.24,Rejected
Candidate_440,"Experienced professional skilled in Communication, Java, Agile, Leadership, Deep Learning.","Communication, Java, Agile, Leadership, Deep Learning",B.Tech,13,Job_180,Data Scientist,"Deep Learning, SQL, Node.js, C++",0.55,Shortlisted
Candidate_167,"Experienced professional skilled in Scrum, Node.js, Deep Learning.","Scrum, Node.js, Deep Learning",B.Sc,9,Job_3,Software Engineer,"React, C++",0.36,Rejected
Candidate_913,"Experienced professional skilled in Project Management, Python, Agile.","Project Management, Python, Agile",B.Tech,6,Job_396,Data Scientist,"Machine Learning, SQL, Node.js, Agile",0.39,Rejected
Candidate_133,"Experienced professional skilled in Project Management, Node.js, Machine Learning, Communication.","Project Management, Node.js, Machine Learning, Communication",M.Tech,3,Job_452,Project Manager,"SQL, Machine Learning, Node.js",0.52,Shortlisted
Candidate_458,"Experienced professional skilled in SQL, Communication, Machine Learning, C++, React, Scrum.","SQL, Communication, Machine Learning, C++, React, Scrum",B.Tech,15,Job_398,Machine Learning Engineer,"Java, Deep Learning, Scrum",0.6,Shortlisted
Candidate_38,"Experienced professional skilled in Agile, React, Leadership, Node.js, Machine Learning, Communication.","Agile, React, Leadership, Node.js, Machine Learning, Communication",B.Sc,9,Job_31,Project Manager,"Communication, React",0.96,Hired
Candidate_979,"Experienced professional skilled in Agile, React, Node.js, Machine Learning, Python.","Agile, React, Node.js, Machine Learning, Python",M.Sc,1,Job_488,Frontend Developer,"Python, Machine Learning, Java, Leadership",0.34,Rejected
Candidate_702,"Experienced professional skilled in Java, SQL, Python.","Java, SQL, Python",M.Tech,10,Job_21,Backend Developer,"SQL, Communication, C++, Project Management",0.55,Shortlisted
Candidate_806,"Experienced professional skilled in Deep Learning, Scrum, Communication, Java.","Deep Learning, Scrum, Communication, Java",B.Tech,12,Job_476,Project Manager,"Node.js, Communication",0.7,Shortlisted
Candidate_177,"Experienced professional skilled in Agile, SQL, Machine Learning, Java, Communication.","Agile, SQL, Machine Learning, Java, Communication",B.Tech,9,Job_403,Frontend Developer,"Agile, C++, Python, React",0.51,Shortlisted
Candidate_212,"Experienced professional skilled in SQL, Deep Learning, Java, Communication.","SQL, Deep Learning, Java, Communication",M.Sc,9,Job_24,Backend Developer,"Python, C++, SQL",0.56,Shortlisted
Candidate_555,"Experienced professional skilled in Machine Learning, Scrum, Node.js, Leadership, Python, React.","Machine Learning, Scrum, Node.js, Leadership, Python, React",B.Tech,9,Job_399,Frontend Developer,"Node.js, Python, C++, Scrum, Agile",0.72,Shortlisted
Candidate_251,"Experienced professional skilled in SQL, Node.js, Machine Learning, Deep Learning.","SQL, Node.js, Machine Learning, Deep Learning",M.Sc,5,Job_475,Machine Learning Engineer,"Scrum, Python, Node.js, Java, Project Management",0.32,Rejected
Candidate_503,"Experienced professional skilled in Java, SQL, Node.js, Communication, Agile, Machine Learning.","Java, SQL, Node.js, Communication, Agile, Machine Learning",B.Tech,10,Job_273,Software Engineer,"Python, Machine Learning, Leadership",0.6,Shortlisted
Candidate_332,"Experienced professional skilled in Deep Learning, Leadership, Agile, Python.","Deep Learning, Leadership, Agile, Python",M.Sc,11,Job_455,Data Scientist,"C++, React, Deep Learning, SQL, Agile",0.64,Shortlisted
Candidate_766,"Experienced professional skilled in Project Management, Machine Learning, Node.js, Leadership.","Project Management, Machine Learning, Node.js, Leadership",MBA,7,Job_70,Project Manager,"Project Management, Deep Learning, Node.js, Python, Machine Learning",0.64,Shortlisted
Candidate_773,"Experienced professional skilled in Communication, Machine Learning, Scrum, Project Management, Leadership.","Communication, Machine Learning, Scrum, Project Management, Leadership",B.Tech,12,Job_27,Data Scientist,"Agile, Python, Communication, Machine Learning",0.7,Shortlisted
Candidate_900,"Experienced professional skilled in Python, Project Management, Agile.","Python, Project Management, Agile",M.Sc,1,Job_16,Frontend Developer,"Agile, Communication, Node.js, Project Management, Java",0.28,Rejected
Candidate_231,"Experienced professional skilled in Project Management, Communication, Python, Node.js, C++.","Project Management, Communication, Python, Node.js, C++",M.Sc,8,Job_229,Data Scientist,"Agile, Leadership, Node.js, C++",0.62,Shortlisted
Candidate_154,"Experienced professional skilled in Project Management, Communication, Scrum, C++, Java, SQL.","Project Management, Communication, Scrum, C++, Java, SQL",MBA,4,Job_402,Backend Developer,"React, C++, Leadership, Machine Learning",0.31,Rejected
Candidate_330,"Experienced professional skilled in Communication, Node.js, C++, Deep Learning, SQL, Agile.","Communication, Node.js, C++, Deep Learning, SQL, Agile",B.Sc,5,Job_206,Software Engineer,"Leadership, Scrum, React, Node.js, Communication",0.44,Rejected
Candidate_501,"Experienced professional skilled in Leadership, Communication, Deep Learning, Node.js.","Leadership, Communication, Deep Learning, Node.js",B.Tech,11,Job_73,Project Manager,"SQL, Java, Agile",0.4,Rejected
Candidate_814,"Experienced professional skilled in Leadership, Machine Learning, Agile.","Leadership, Machine Learning, Agile",B.Tech,3,Job_293,Machine Learning Engineer,"Leadership, SQL, Agile, Java",0.42,Rejected
Candidate_409,"Experienced professional skilled in React, SQL, Node.js, Java, Leadership, Deep Learning.","React, SQL, Node.js, Java, Leadership, Deep Learning",M.Tech,2,Job_49,Project Manager,"Python, C++, Leadership, Node.js",0.38,Rejected
Candidate_943,"Experienced professional skilled in Java, Agile, React, Scrum, C++.","Java, Agile, React, Scrum, C++",B.Tech,2,Job_455,Data Scientist,"Project Management, Scrum",0.38,Rejected
Candidate_370,"Experienced professional skilled in C++, Agile, Java, SQL, Leadership.","C++, Agile, Java, SQL, Leadership",M.Tech,12,Job_181,Data Scientist,"C++, Project Management, React",0.6,Shortlisted
Candidate_840,"Experienced professional skilled in C++, SQL, Python, Deep Learning, Java, Agile.","C++, SQL, Python, Deep Learning, Java, Agile",M.Sc,11,Job_186,Machine Learning Engineer,"Node.js, Project Management",0.4,Rejected
Candidate_48,"Experienced professional skilled in Python, Machine Learning, Scrum, Communication, Agile.","Python, Machine Learning, Scrum, Communication, Agile",M.Sc,15,Job_433,Project Manager,"Project Management, Scrum, SQL, Leadership",0.55,Shortlisted
Candidate_393,"Experienced professional skilled in Deep Learning, SQL, Java, Machine Learning, Leadership, C++.","Deep Learning, SQL, Java, Machine Learning, Leadership, C++",MBA,8,Job_434,Machine Learning Engineer,"Scrum, Communication, Java, SQL",0.62,Shortlisted
Candidate_840,"Experienced professional skilled in C++, React, SQL, Communication.","C++, React, SQL, Communication",M.Sc,5,Job_16,Project Manager,"Project Management, Java",0.2,Rejected
Candidate_267,"Experienced professional skilled in Scrum, Java, Node.js.","Scrum, Java, Node.js",M.Tech,12,Job_472,Data Scientist,"C++, Leadership, Agile",0.4,Rejected
Candidate_530,"Experienced professional skilled in Java, C++, Project Management, Leadership, SQL.","Java, C++, Project Management, Leadership, SQL",M.Tech,9,Job_115,Frontend Developer,"Agile, Node.js, Java",0.56,Shortlisted
Candidate_402,"Experienced professional skilled in Node.js, C++, Leadership, Agile.","Node.js, C++, Leadership, Agile",M.Tech,2,Job_84,Machine Learning Engineer,"Project Management, Java, Communication",0.08,Rejected
Candidate_136,"Experienced professional skilled in Scrum, Agile, Leadership, Communication.","Scrum, Agile, Leadership, Communication",M.Sc,1,Job_213,Software Engineer,"React, Scrum",0.34,Rejected
Candidate_293,"Experienced professional skilled in Leadership, Communication, React, SQL.","Leadership, Communication, React, SQL",B.Tech,4,Job_477,Software Engineer,"Node.js, Deep Learning, Machine Learning, SQL",0.31,Rejected
Candidate_954,"Experienced professional skilled in C++, Python, Java.","C++, Python, Java",MBA,13,Job_134,Software Engineer,"Scrum, C++, Project Management, Node.js, React",0.52,Shortlisted
Candidate_476,"Experienced professional skilled in Scrum, C++, React.","Scrum, C++, React",B.Tech,9,Job_197,Project Manager,"C++, Communication, Python, SQL",0.51,Shortlisted
Candidate_35,"Experienced professional skilled in Project Management, Machine Learning, Scrum, Node.js.","Project Management, Machine Learning, Scrum, Node.js",MBA,4,Job_410,Backend Developer,"Python, Node.js, Deep Learning",0.36,Rejected
Candidate_779,"Experienced professional skilled in Machine Learning, Node.js, Deep Learning, Agile, React, C++.","Machine Learning, Node.js, Deep Learning, Agile, React, C++",M.Tech,7,Job_304,Backend Developer,"Java, Deep Learning, Scrum",0.48,Rejected
Candidate_239,"Experienced professional skilled in Machine Learning, Communication, Node.js, React, Scrum.","Machine Learning, Communication, Node.js, React, Scrum",M.Sc,2,Job_216,Backend Developer,"Python, Node.js, SQL",0.28,Rejected
Candidate_75,"Experienced professional skilled in Java, SQL, Machine Learning, Communication, Scrum, Project Management.","Java, SQL, Machine Learning, Communication, Scrum, Project Management",M.Sc,14,Job_149,Software Engineer,"Project Management, SQL",1.0,Hired
Candidate_282,"Experienced professional skilled in SQL, React, Project Management, Leadership, Scrum, Node.js.","SQL, React, Project Management, Leadership, Scrum, Node.js",M.Sc,11,Job_91,Project Manager,"Machine Learning, Java, SQL",0.6,Shortlisted
Candidate_899,"Experienced professional skilled in Leadership, Node.js, Project Management, Scrum, C++.","Leadership, Node.js, Project Management, Scrum, C++",B.Sc,7,Job_144,Frontend Developer,"Leadership, Communication, React, Scrum, Agile",0.52,Shortlisted
Candidate_99,"Experienced professional skilled in SQL, C++, Communication, Deep Learning.","SQL, C++, Communication, Deep Learning",M.Tech,11,Job_223,Data Scientist,"Machine Learning, Java, Agile",0.4,Rejected
Candidate_149,"Experienced professional skilled in Deep Learning, React, Java, Machine Learning.","Deep Learning, React, Java, Machine Learning",M.Sc,11,Job_254,Software Engineer,"C++, Project Management, React",0.6,Shortlisted
Candidate_153,"Experienced professional skilled in Communication, Node.js, Leadership, Deep Learning, Project Management.","Communication, Node.js, Leadership, Deep Learning, Project Management",MBA,14,Job_402,Frontend Developer,"Communication, React, Deep Learning, Java, Scrum",0.64,Shortlisted
Candidate_575,"Experienced professional skilled in Scrum, React, Python, C++.","Scrum, React, Python, C++",MBA,14,Job_404,Software Engineer,"Scrum, Node.js",0.7,Shortlisted
Candidate_877,"Experienced professional skilled in SQL, React, Deep Learning, Leadership.","SQL, React, Deep Learning, Leadership",M.Tech,4,Job_439,Machine Learning Engineer,"Leadership, Deep Learning, Node.js, Java, Agile",0.4,Rejected
Candidate_169,"Experienced professional skilled in Node.js, Scrum, React, Communication, SQL, Deep Learning.","Node.js, Scrum, React, Communication, SQL, Deep Learning",M.Tech,7,Job_61,Backend Developer,"SQL, Agile, Leadership",0.48,Rejected
Candidate_769,"Experienced professional skilled in Scrum, Agile, Machine Learning, SQL, React, Deep Learning.","Scrum, Agile, Machine Learning, SQL, React, Deep Learning",B.Sc,4,Job_127,Project Manager,"SQL, Deep Learning, Scrum, C++, Java",0.52,Shortlisted
Candidate_499,"Experienced professional skilled in Python, React, Project Management.","Python, React, Project Management",M.Sc,5,Job_101,Frontend Developer,"Python, Machine Learning, React, Leadership",0.5,Shortlisted
Candidate_893,"Experienced professional skilled in Java, Leadership, Node.js.","Java, Leadership, Node.js",MBA,14,Job_202,Software Engineer,"Deep Learning, Leadership",0.7,Shortlisted
Candidate_839,"Experienced professional skilled in React, Scrum, Agile.","React, Scrum, Agile",M.Tech,1,Job_397,Backend Developer,"Project Management, Leadership, Java, Machine Learning",0.04,Rejected
Candidate_66,"Experienced professional skilled in Project Management, Deep Learning, Node.js, Machine Learning, SQL.","Project Management, Deep Learning, Node.js, Machine Learning, SQL",M.Tech,11,Job_68,Machine Learning Engineer,"Communication, Deep Learning, Leadership",0.6,Shortlisted
Candidate_926,"Experienced professional skilled in Leadership, Java, Deep Learning, C++.","Leadership, Java, Deep Learning, C++",MBA,13,Job_95,Backend Developer,"Java, Node.js, Python, Deep Learning, Agile",0.64,Shortlisted
Candidate_793,"Experienced professional skilled in C++, Java, Machine Learning, Scrum.","C++, Java, Machine Learning, Scrum",M.Sc,14,Job_285,Backend Developer,"Node.js, React, Communication, Deep Learning, Python",0.4,Rejected
Candidate_850,"Experienced professional skilled in React, Machine Learning, Agile, Deep Learning.","React, Machine Learning, Agile, Deep Learning",B.Tech,13,Job_181,Backend Developer,"Leadership, Node.js, C++",0.4,Rejected
Candidate_358,"Experienced professional skilled in Machine Learning, Project Management, Communication.","Machine Learning, Project Management, Communication",B.Tech,13,Job_18,Backend Developer,"C++, Scrum, Java, Python",0.4,Rejected
Candidate_859,"Experienced professional skilled in Node.js, Java, SQL.","Node.js, Java, SQL",B.Sc,1,Job_328,Machine Learning Engineer,"Leadership, Python, Agile, React, Node.js",0.16,Rejected
Candidate_518,"Experienced professional skilled in Java, Project Management, Agile, Leadership, Python, Scrum.","Java, Project Management, Agile, Leadership, Python, Scrum",B.Tech,13,Job_50,Machine Learning Engineer,"SQL, React",0.4,Rejected
